state,raceEthnicity,sex_gender_standardized,ageCat,los_cutoff,p,se,p.m,p.lwr,p.upr,nStrata,p.raw
AR,Other or Unknown,Female,18-34,90,-3.998372073001142,0.11925280626148634,0.018345479694518982,0.014521814986470725,0.023175933968003437,756,0.03042328042328042
AR,Other or Unknown,Female,35-49,30,-2.9876905425637403,0.07422514438877982,0.05040370762795749,0.043579468203156314,0.058296575139496945,738,0.056910569105691054
AR,Other or Unknown,Female,35-49,60,-3.686493700138269,0.10269362672347904,0.02505971505378121,0.02049100007518872,0.030647079999628804,738,0.02981029810298103
AR,Other or Unknown,Female,35-49,90,-4.221935023980636,0.11950081871432634,0.01467022977575924,0.011606937204116418,0.01854198380579214,738,0.023035230352303523
AR,Other or Unknown,Female,50-64,30,-4.244884538701013,0.07568769183716259,0.01433738899700475,0.012360743330228336,0.016630126341085964,708,0.00847457627118644
AR,Other or Unknown,Female,50-64,60,-4.951221165478112,0.10432848635742666,0.007074764194000899,0.005766434994600565,0.008679936294709633,708,0.002824858757062147
AR,Other or Unknown,Female,50-64,90,-5.4754457380139945,0.12150933900197942,0.004188361222032968,0.0033007694657744314,0.005314630393950789,708,0.0014124293785310734
AR,Other or Unknown,Female,65+,30,-6.4758771747205515,0.08516712700437754,0.0015401473663179833,0.001303370501459309,0.0018199383117236177,264,0
AR,Other or Unknown,Female,65+,60,-7.117464477889243,0.11530682390501013,8.108199990317607e-4,6.468075872326538e-4,0.001016421396110479,264,0
AR,Other or Unknown,Female,65+,90,-7.673281994317806,0.1365856280413755,4.650888969939046e-4,3.5585582108970456e-4,6.078520268254366e-4,264,0
AR,Other or Unknown,Male,<18,30,-7.230685894639478,0.18445710723617448,7.240240885606159e-4,5.043625609672442e-4,0.001039353277552406,NA,NA
AR,Other or Unknown,Male,<18,60,-7.950106747893544,0.2563918039967026,3.5262452069429004e-4,2.1333956715674835e-4,5.828457151763019e-4,NA,NA
AR,Other or Unknown,Male,<18,90,-8.590750155696238,0.2978992799947329,1.8581664394548274e-4,1.0363639201902788e-4,3.3316313405452126e-4,NA,NA
AR,Other or Unknown,Male,18-34,30,-2.402827726458411,0.07384075602458805,0.0904617900830721,0.07827296980075432,0.10454867735138548,3158,0.10924635845471818
AR,Other or Unknown,Male,18-34,60,-3.0041302772973855,0.10226483202282564,0.049581858049167774,0.04057652161676816,0.0605857907394386,3158,0.06111462951234959
AR,Other or Unknown,Male,18-34,90,-3.456401180096462,0.1189701340042087,0.03154307584721549,0.024982533507743505,0.03982645049169225,3158,0.04116529449018366
AR,Other or Unknown,Male,35-49,30,-2.641424520004593,0.074030521453015,0.07125968637116778,0.06163522879998763,0.08238702119847105,3159,0.07027540360873694
AR,Other or Unknown,Male,35-49,60,-3.235244404629435,0.10246623563591495,0.03935058629927132,0.0321908014625687,0.04810282974460736,3159,0.0411522633744856
AR,Other or Unknown,Male,35-49,90,-3.679964131075956,0.11920831240545557,0.025223879572421625,0.019968322620523785,0.03186267133074494,3159,0.02880658436213992
AR,Other or Unknown,Male,50-64,30,-3.898618516141865,0.07543685261268127,0.020269894644442683,0.017483948800126804,0.023499761615283745,3135,0.016586921850079744
AR,Other or Unknown,Male,50-64,60,-4.499971869969278,0.10404870469738506,0.011109309039051522,0.009059842131899677,0.013622394908030666,3135,0.008931419457735247
AR,Other or Unknown,Male,50-64,90,-4.9334748451093144,0.12115546302124909,0.007201435879683937,0.005679255157100433,0.00913159865063658,3135,0.006060606060606061
AR,Other or Unknown,Male,65+,30,-6.129611152161404,0.08488566959417801,0.002177427484090955,0.001843694191466167,0.002571570963568699,2760,0.002536231884057971
AR,Other or Unknown,Male,65+,60,-6.666215182380409,0.11499409043514999,0.0012732085052283991,0.0010162870318430096,0.001595080766548979,2760,0.002173913043478261
AR,Other or Unknown,Male,65+,90,-7.131311101413126,0.13621949150279253,7.99670251084224e-4,6.122949796071969e-4,0.0010443863362710308,2760,0.0010869565217391304
AR,White,Female,<18,30,-7.6118577463863,0.11696851814933332,4.945522518852019e-4,3.932315911171353e-4,6.219793510228646e-4,NA,NA
AR,White,Female,<18,60,-8.48941294141326,0.16559856464161307,2.0563394386033238e-4,1.4864046359348317e-4,2.8448053676151375e-4,NA,NA
AR,White,Female,<18,90,-9.291805693765678,0.20984042131274966,9.21764674449063e-5,6.109470467703968e-5,1.3907099143102962e-4,NA,NA
AR,White,Female,18-34,30,-2.668031243553016,0.07279022952232088,0.06938870037339137,0.06016301574582785,0.08002909561331585,18682,0.07734717910287978
AR,White,Female,18-34,60,-3.3683017370692006,0.10112366981809459,0.03444808960938648,0.028254558038835427,0.04199927233352089,18682,0.03779038646825822
AR,White,Female,18-34,90,-3.9287027190957744,0.11762939036073161,0.019669172451046373,0.01561923537042497,0.024769224339979662,18682,0.021678621132641046
AR,White,Female,35-49,30,-2.6298892159112013,0.07276967986985984,0.07208644782785717,0.06250459733264702,0.08313718001866388,18683,0.0833377937162126
AR,White,Female,35-49,60,-3.3203421739898653,0.10110544450331015,0.036140463311560546,0.029643713374609703,0.044061048353442,18683,0.04212385591179147
AR,White,Female,35-49,90,-3.8630748461894564,0.11760129006325805,0.021003318158573855,0.016679595394855452,0.026447846199335295,18683,0.024353690520794304
AR,White,Female,50-64,30,-3.852334451214104,0.07306930931144219,0.02123011787040961,0.018397368041162356,0.024499042677357283,18671,0.018424294360237802
AR,White,Female,50-64,60,-4.543217821025893,0.10145211741081032,0.010639116640486208,0.008720660336143445,0.012979613759378126,18671,0.009051470194419153
AR,White,Female,50-64,90,-5.078685935987528,0.11803405866222595,0.00622808774705249,0.004941786171704683,0.007849201814332036,18671,0.005837930480424187
AR,White,Female,65+,30,-6.164367401908069,0.0751518257152894,0.0021030483282387198,0.0018150136807644434,0.002436792800947309,17863,0.0013435593125454852
AR,White,Female,65+,60,-6.843449818944986,0.10403111087035918,0.001066418097126622,8.697132054910958e-4,0.0013076121538674382,17863,5.038347422045569e-4
AR,White,Female,65+,90,-7.3633695337493155,0.12139754505360714,6.340583749263245e-4,4.997990952116088e-4,8.043832545234942e-4,17863,3.358898281363713e-4
AR,White,Male,<18,30,-7.265591723827153,0.11678287234714013,6.991874213623669e-4,5.561447545778574e-4,8.790212371281435e-4,NA,NA
AR,White,Male,<18,60,-8.038163645904426,0.1653961785385631,3.2290136725694995e-4,2.3349866481223297e-4,4.4653485732028573e-4,NA,NA
AR,White,Male,<18,90,-8.749834800860997,0.20960791687710706,1.5848750495260936e-4,1.0509364282640883e-4,2.3900864553332848e-4,NA,NA
AR,White,Male,18-34,30,-2.3217652209938686,0.07271333195031301,0.0981002640283582,0.08507000843740944,0.11312637648924453,43678,0.09029717477906497
AR,White,Male,18-34,60,-2.9170524415603665,0.10100983649511734,0.05409289451655828,0.04437726087560255,0.065935598084382,43678,0.05286414213104996
AR,White,Male,18-34,90,-3.3867318261910944,0.1174570609089487,0.03381902293133714,0.0268646647134273,0.04257363061220928,43678,0.03516644535006182
AR,White,Male,35-49,30,-2.283623193352054,0.07269721992832655,0.1019142818171452,0.08838021680451758,0.11752087982854532,43678,0.09542561472594899
AR,White,Male,35-49,60,-2.8690928784810312,0.10099534118680818,0.056750382731212544,0.046558759925622216,0.06917293212456767,43678,0.05577178442236366
AR,White,Male,35-49,90,-3.3211039532847764,0.11743764889173154,0.03611294273853353,0.028687966910640985,0.04545963948225505,43678,0.03738724300563213
AR,White,Male,50-64,30,-3.5060684286549564,0.0729118966156421,0.030014687654230775,0.02601783225564283,0.034625539365818886,43666,0.03352722942334997
AR,White,Male,50-64,60,-4.091968525517059,0.10125781340872615,0.016706314361954248,0.01369903080307788,0.02037377268308141,43666,0.01907662712407823
AR,White,Male,50-64,90,-4.536715043082847,0.11777611649004285,0.010708525885375674,0.008501165649588619,0.013489035664575011,43666,0.013374249988549443
AR,White,Male,65+,30,-5.818101379348922,0.07491705412593828,0.002973244853332484,0.002567208628129888,0.0034435007973262527,43647,0.002818063097120077
AR,White,Male,65+,60,-6.392200523436152,0.10376834649480375,0.001674567219620239,0.0013663904210622702,0.0020522504620945846,43647,0.001603775746328499
AR,White,Male,65+,90,-6.821398640844635,0.12106937427376001,0.0010901950641191809,8.599036120135958e-4,0.0013821610483141377,43647,0.0010080876119779136
AZ,Black,Female,<18,30,-6.787198470538534,0.27531274904412056,0.0011281248261610206,6.576737678345592e-4,0.0019351016957711133,NA,NA
AZ,Black,Female,<18,60,-7.434116295256163,0.3804499442467529,5.907507955287618e-4,2.802623346658051e-4,0.0012452137131948504,NA,NA
AZ,Black,Female,<18,90,-8.012860555251223,0.4429269467392201,3.311760154313741e-4,1.390076738723971e-4,7.8900358621698e-4,NA,NA
AZ,Black,Female,18-34,30,-2.1719778402951624,0.26373847102776404,0.11395201499512783,0.06795593865038575,0.1910806028043309,67,0.1044776119402985
AZ,Black,Female,18-34,60,-2.8237152382472814,0.367460747175592,0.05938490329212004,0.028899670987514614,0.12202791999043917,67,0.08955223880597014
AZ,Black,Female,18-34,90,-3.3561850431872546,0.4262181188448268,0.03486802554589449,0.015122717346693999,0.08039422926428856,67,0.05970149253731343
AZ,Black,Female,35-49,30,-2.6132917737962167,0.2637750601482781,0.07329288264386638,0.043705497157821106,0.12291009130612936,67,0.13432835820895522
AZ,Black,Female,35-49,60,-3.257113391594771,0.36749962069302156,0.03849937037975304,0.018734296218916518,0.0791170109790827,67,0.07462686567164178
AZ,Black,Female,35-49,90,-3.801797655325121,0.4262653239739728,0.022330593043659457,0.009684173361943013,0.0514917863450436,67,0.029850746268656716
AZ,Black,Female,50-64,30,-3.6433667489169914,0.2639077843503602,0.026164107533376096,0.015597938802776651,0.04388788362832958,67,0.04477611940298507
AZ,Black,Female,50-64,60,-4.3168987586118135,0.36764948164066974,0.01334119371504311,0.006490092461766252,0.027424485982418083,67,0.014925373134328358
AZ,Black,Female,50-64,90,-4.870000613059354,0.42645142499447625,0.007673360583668568,0.003326515074328441,0.01770034445398846,67,0
AZ,Black,Female,65+,30,-5.790383173177634,0.2650445124642599,0.003056810664135995,0.0018182861963031455,0.005138955273033207,56,0.017857142857142856
AZ,Black,Female,65+,60,-6.498660541213215,0.36902624480143925,0.001505454337114975,7.303850549341002e-4,0.003103010865060453,56,0.017857142857142856
AZ,Black,Female,65+,90,-7.054569168848488,0.42818010897372105,8.634546601257113e-4,3.7305422955793613e-4,0.001998513596739751,56,0.017857142857142856
AZ,Black,Male,<18,30,-6.440932447979387,0.27524705796011484,0.0015949188082182385,9.299248621836726e-4,0.0027354532696705755,NA,NA
AZ,Black,Male,<18,60,-6.982866999747329,0.38037884509274983,9.276398439059716e-4,4.401496229884908e-4,0.001955052634509235,NA,NA
AZ,Black,Male,<18,90,-7.470889662346543,0.4428321988869676,5.694214786136909e-4,2.3905310755843902e-4,0.001356354759903459,NA,NA
AZ,Black,Male,18-34,30,-1.825711817736015,0.2637213601805564,0.16110292738487722,0.09607787815106776,0.27013661949494855,344,0.1511627906976744
AZ,Black,Male,18-34,60,-2.3724659427384474,0.36742999643122903,0.09325049214866678,0.04538309942583722,0.1916055623344669,344,0.0872093023255814
AZ,Black,Male,18-34,90,-2.8142141502825746,0.4261724519428784,0.059951813348625295,0.026004210616250776,0.13821684406533283,344,0.06686046511627906
AZ,Black,Male,35-49,30,-2.2670257512370693,0.26375340740595005,0.10361991361809605,0.06179252166160986,0.1737602902341558,344,0.07267441860465117
AZ,Black,Male,35-49,60,-2.805864096085937,0.36746602028694886,0.06045451009098728,0.029419891217345267,0.12422710075102288,344,0.05232558139534884
AZ,Black,Male,35-49,90,-3.259826762420441,0.4262166573843165,0.03839504890678312,0.016652481068985675,0.08852613460103832,344,0.03488372093023256
AZ,Black,Male,50-64,30,-3.297100726357844,0.26387047809872943,0.036990256962282156,0.02205364554282106,0.062043216731624135,344,0.020348837209302327
AZ,Black,Male,50-64,60,-3.8656494631029794,0.36760159700178946,0.02094931221254594,0.010192171494750319,0.04305988006626233,344,0.011627906976744186
AZ,Black,Male,50-64,90,-4.328029720154674,0.426388618833752,0.013193516818532976,0.005720288393103799,0.03043008919808389,344,0.005813953488372093
AZ,Black,Male,65+,30,-5.444117150618487,0.264988843065673,0.004321653693220566,0.0025709347266512123,0.00726455263547449,344,0
AZ,Black,Male,65+,60,-6.047411245704381,0.3689616812203898,0.0023639738394917002,0.0011470488497781082,0.004871956686833501,344,0
AZ,Black,Male,65+,90,-6.512598275943808,0.4280984180948037,0.0014846172620448948,6.415292637550925e-4,0.003435678681063416,344,0
AZ,Hispanic,Female,<18,30,-7.235868839885157,0.7590973312654197,7.202812192750348e-4,1.6268865594493893e-4,0.003188944132748369,NA,NA
AZ,Hispanic,Female,<18,60,-7.953168946652106,1.06910504091714,3.5154636592936645e-4,4.324727542433186e-5,0.0028576331384014193,NA,NA
AZ,Hispanic,Female,<18,90,-8.081086148350364,1.0906323708725447,3.0933486933052025e-4,3.6482191679319986e-5,0.0026228704192125343,NA,NA
AZ,Hispanic,Female,18-34,30,-2.3816188333593202,0.26432631265799,0.0924008747526471,0.055040341195217106,0.1551211614908431,105,0.13333333333333333
AZ,Hispanic,Female,18-34,60,-3.0576703597934642,0.3681082470059209,0.046997054013826756,0.022842115718241518,0.09669520604935392,105,0.02857142857142857
AZ,Hispanic,Female,18-34,90,-3.5980201625029675,0.4270112954450109,0.027377872564080124,0.011855695160804104,0.06322260280553414,105,0.01904761904761905
AZ,Hispanic,Female,35-49,30,-2.8409412163079364,0.2645992202461104,0.058370700646077786,0.034751026830537206,0.09804425954170734,105,0.0380952380952381
AZ,Hispanic,Female,35-49,60,-3.4886581873944653,0.36839073720522636,0.03054182609607828,0.014836116534269347,0.06287380792193455,105,0.02857142857142857
AZ,Hispanic,Female,35-49,90,-4.0445888462822905,0.4273563254223502,0.017516905316147198,0.007580380727586304,0.04047843807346185,105,0.01904761904761905
AZ,Hispanic,Female,50-64,30,-4.300940510980599,0.2664601968188011,0.013555803632686542,0.0080410717691177,0.022852651661896626,101,0.009900990099009901
AZ,Hispanic,Female,50-64,60,-5.0040821856173014,0.3704766296629638,0.006710497513821357,0.003246418024135003,0.013870911431685052,101,0.009900990099009901
AZ,Hispanic,Female,50-64,90,-5.577086928881406,0.4302092925384462,0.003783571292966545,0.0016281975914921097,0.008792183334359088,101,0.009900990099009901
AZ,Hispanic,Female,65+,30,-6.64816777161252,0.28367633820293303,0.0012963952228841687,7.434840999077127e-4,0.0022604929602738086,101,0
AZ,Hispanic,Female,65+,60,-7.354698850723933,0.39198510612661447,6.395799976418103e-4,2.966446674827808e-4,0.0013789648634329257,101,0
AZ,Hispanic,Female,65+,90,-8.108226740561443,0.4698596690526558,3.010522438822415e-4,1.1986616015224117e-4,7.561137641467865e-4,101,0
AZ,Hispanic,Male,<18,30,-6.8896028173260095,0.7590717653163975,0.0010183182190373567,2.3001727595193934e-4,0.004508235265946214,NA,NA
AZ,Hispanic,Male,<18,60,-7.501919651143272,1.069079494399132,5.520236595272632e-4,6.791341609899652e-5,0.004487038617431205,NA,NA
AZ,Hispanic,Male,<18,90,-7.539115255445684,1.0905974162019396,5.318679809935017e-4,6.273149569058196e-5,0.004509434154119398,NA,NA
AZ,Hispanic,Male,18-34,30,-2.035352810800173,0.2642857122484346,0.13063438515072606,0.07782105236620583,0.21928953753289188,408,0.20098039215686275
AZ,Hispanic,Male,18-34,60,-2.60642106428463,0.3680582971993562,0.07379819067430134,0.03587186229073702,0.15182297764916627,408,0.12745098039215685
AZ,Hispanic,Male,18-34,90,-3.0560492695982875,0.4269464667423151,0.047073302263237575,0.020387180801428713,0.10869064278916094,408,0.06862745098039216
AZ,Hispanic,Male,35-49,30,-2.494675193748789,0.26455499648252584,0.08252325110698167,0.04913451889125838,0.1386008681256783,408,0.08088235294117647
AZ,Hispanic,Male,35-49,60,-3.0374088918856312,0.36833792174565483,0.047958995581225586,0.023299160417405658,0.09871880428110831,408,0.049019607843137254
AZ,Hispanic,Male,35-49,90,-3.502617953377611,0.4272861268049893,0.03011843147174847,0.013035441354162024,0.06958873809276732,408,0.04411764705882353
AZ,Hispanic,Male,50-64,30,-3.954674488421451,0.2664032010991866,0.019164905933201182,0.011369565711561178,0.03230498233146815,408,0.04656862745098039
AZ,Hispanic,Male,50-64,60,-4.552832890108467,0.3704100076751286,0.010537311017382424,0.00509842727294032,0.021778269558999506,408,0.0196078431372549
AZ,Hispanic,Male,50-64,90,-5.035116035976726,0.4301261066197223,0.006505443207519254,0.002799966814706309,0.015114747469140084,408,0.012254901960784314
AZ,Hispanic,Male,65+,30,-6.301901749053372,0.28361270805632693,0.0018328159046888267,0.001051253053124022,0.003195438177799059,374,0.00267379679144385
AZ,Hispanic,Male,65+,60,-6.903449555215099,0.3919125574267803,0.0010043150067141039,4.6587926151987107e-4,0.00216504299723616,374,0
AZ,Hispanic,Male,65+,90,-7.5662558476567625,0.46977566046700375,5.176268988806594e-4,2.0613088579766827e-4,0.0012998421144311582,374,0
AZ,Other or Unknown,Female,<18,30,-7.229220912169113,0.31226949270464593,7.250855484787259e-4,3.9317416696004295e-4,0.0013371912419315303,NA,NA
AZ,Other or Unknown,Female,<18,60,-8.053538278391462,0.43528367349016367,3.179748461749451e-4,1.3548107416072074e-4,7.462887597129325e-4,NA,NA
AZ,Other or Unknown,Female,<18,90,-8.823096638740077,0.5057208938348422,1.47291544597492e-4,5.4664755658494746e-5,3.9686995484710785e-4,NA,NA
AZ,Other or Unknown,Female,18-34,30,-2.401362743988046,0.26377315290331177,0.09059441214055718,0.05402282568996773,0.15192369903407835,2991,0.09327983951855567
AZ,Other or Unknown,Female,18-34,60,-3.1075618077953036,0.36749545121922855,0.044709833721178815,0.021756566550023625,0.09187889213949928,2991,0.044132397191574725
