Gender,Race,Age,Month,p.recidivism,recidivism_type
Male,Hispanic,55-64,6,0.01016061860165035,reconvicted
Male,Hispanic,65 or older,6,0.004156171417019266,reconvicted
Male,Other or Unknown,24 or younger,6,0.023437772082074756,reconvicted
Male,Other or Unknown,25-39,6,0.02023949746666292,reconvicted
Male,Other or Unknown,40-54,6,0.01614401253214428,reconvicted
Male,Other or Unknown,55-64,6,0.010508380441087007,reconvicted
Male,Other or Unknown,65 or older,6,0.004305553479759813,reconvicted
Male,White,24 or younger,6,0.022120906576517996,reconvicted
Male,White,25-39,6,0.01910461920710544,reconvicted
Male,White,40-54,6,0.015238690506817563,reconvicted
Male,White,55-64,6,0.009918095417400543,reconvicted
Male,White,65 or older,6,0.004065760743420439,reconvicted
Female,Black,24 or younger,7,0.018107857663297477,reconvicted
Female,Black,25-39,7,0.015662101934160875,reconvicted
Female,Black,40-54,7,0.012501204620205758,reconvicted
Female,Black,55-64,7,0.008138713539664819,reconvicted
Female,Black,65 or older,7,0.003341553483696743,reconvicted
Female,Hispanic,24 or younger,7,0.01718279745750628,reconvicted
Female,Hispanic,25-39,7,0.01484325124445343,reconvicted
Female,Hispanic,40-54,7,0.01184112479675959,reconvicted
Female,Hispanic,55-64,7,0.007707711716952532,reconvicted
Female,Hispanic,65 or older,7,0.003159690330983631,reconvicted
Female,Other or Unknown,24 or younger,7,0.017785016706825384,reconvicted
Female,Other or Unknown,25-39,7,0.015384455375787552,reconvicted
Female,Other or Unknown,40-54,7,0.012280218076509322,reconvicted
Female,Other or Unknown,55-64,7,0.007994989624089928,reconvicted
Female,Other or Unknown,65 or older,7,0.003282814927209959,reconvicted
Female,White,24 or younger,7,0.016788969480260933,reconvicted
Female,White,25-39,7,0.014524756178735538,reconvicted
Female,White,40-54,7,0.011593968828045314,reconvicted
Female,White,55-64,7,0.007547470550124011,reconvicted
Female,White,65 or older,7,0.003100661705809984,reconvicted
Male,Black,24 or younger,7,0.023042434382012204,reconvicted
Male,Black,25-39,7,0.0198958948220598,reconvicted
Male,Black,40-54,7,0.015869061994333963,reconvicted
Male,Black,55-64,7,0.010329191970051643,reconvicted
Male,Black,65 or older,7,0.004231765048423462,reconvicted
Male,Hispanic,24 or younger,7,0.021928065430902744,reconvicted
Male,Hispanic,25-39,7,0.0189085878853766,reconvicted
Male,Hispanic,40-54,7,0.015072711695921283,reconvicted
Male,Hispanic,55-64,7,0.009808916013263867,reconvicted
Male,Hispanic,65 or older,7,0.004012308498583751,reconvicted
Male,Other or Unknown,24 or younger,7,0.02262649026642435,reconvicted
Male,Other or Unknown,25-39,7,0.01953892165275422,reconvicted
Male,Other or Unknown,40-54,7,0.015585199017229278,reconvicted
Male,Other or Unknown,55-64,7,0.010144640323897695,reconvicted
Male,Other or Unknown,65 or older,7,0.004156519807437736,reconvicted
Male,White,24 or younger,7,0.02135520712401091,reconvicted
Male,White,25-39,7,0.01844332639721828,reconvicted
Male,White,40-54,7,0.01471121407009768,reconvicted
Male,White,55-64,7,0.009574787596595486,reconvicted
Male,White,65 or older,7,0.003925027326166802,reconvicted
Female,Black,24 or younger,8,0.017481067045521378,reconvicted
Female,Black,25-39,8,0.015119969411941938,reconvicted
Female,Black,40-54,8,0.012068484311015005,reconvicted
Female,Black,55-64,8,0.00785699775736281,reconvicted
Female,Black,65 or older,8,0.0032258879858049973,reconvicted
Female,Hispanic,24 or younger,8,0.016588027141007624,reconvicted
Female,Hispanic,25-39,8,0.014329462656630907,reconvicted
Female,Hispanic,40-54,8,0.011431252681320543,reconvicted
Female,Hispanic,55-64,8,0.007440914756288272,reconvicted
Female,Hispanic,65 or older,8,0.0030503198968128025,reconvicted
Female,Other or Unknown,24 or younger,8,0.017169400999207798,reconvicted
Female,Other or Unknown,25-39,8,0.014851933391771537,reconvicted
Female,Other or Unknown,40-54,8,0.011855147059400448,reconvicted
Female,Other or Unknown,55-64,8,0.007718248742933459,reconvicted
Female,Other or Unknown,65 or older,8,0.0031691826226860984,reconvicted
Female,White,24 or younger,8,0.016207831239170925,reconvicted
Female,White,25-39,8,0.014021992071153136,reconvicted
Female,White,40-54,8,0.011192651840727883,reconvicted
Female,White,55-64,8,0.007286220223513166,reconvicted
Female,White,65 or older,8,0.002993334505528389,reconvicted
Male,Black,24 or younger,8,0.0222448368997523,reconvicted
Male,Black,25-39,8,0.019207212569382077,reconvicted
Male,Black,40-54,8,0.015319765696787047,reconvicted
Male,Black,55-64,8,0.009971654334378752,reconvicted
Male,Black,65 or older,8,0.0040852855101862675,reconvicted
Male,Hispanic,24 or younger,8,0.021169041037535193,reconvicted
Male,Hispanic,25-39,8,0.01825408056030683,reconvicted
Male,Hispanic,40-54,8,0.014550980497724577,reconvicted
Male,Hispanic,55-64,8,0.009469387359903114,reconvicted
Male,Hispanic,65 or older,8,0.0038734252927789593,reconvicted
Male,Other or Unknown,24 or younger,8,0.02184329039397657,reconvicted
Male,Other or Unknown,25-39,8,0.018862595772513206,reconvicted
Male,Other or Unknown,40-54,8,0.01504572843479961,reconvicted
Male,Other or Unknown,55-64,8,0.009793490812234575,reconvicted
Male,Other or Unknown,65 or older,8,0.004012644829715601,reconvicted
Male,White,24 or younger,8,0.0206160118136167,reconvicted
Male,White,25-39,8,0.017804923767746006,reconvicted
Male,White,40-54,8,0.014201995855183025,reconvicted
Male,White,55-64,8,0.009243363131905267,reconvicted
Male,White,65 or older,8,0.003789165296085648,reconvicted
Female,Black,24 or younger,9,0.016875972339312355,reconvicted
Female,Black,25-39,9,0.014596602421506857,reconvicted
Female,Black,40-54,9,0.011650742307649557,reconvicted
Female,Black,55-64,9,0.007585033366556678,reconvicted
Female,Black,65 or older,9,0.0031142261668810787,reconvicted
Female,Hispanic,24 or younger,9,0.016013844376114746,reconvicted
Female,Hispanic,25-39,9,0.013833458495456509,reconvicted
Female,Hispanic,40-54,9,0.01103556799772585,reconvicted
Female,Hispanic,55-64,9,0.007183352782716634,reconvicted
Female,Hispanic,65 or older,9,0.002944735242455084,reconvicted
Female,Other or Unknown,24 or younger,9,0.01657509439158786,reconvicted
Female,Other or Unknown,25-39,9,0.014337844277592871,reconvicted
Female,Other or Unknown,40-54,9,0.011444789573310347,reconvicted
Female,Other or Unknown,55-64,9,0.007451087050607018,reconvicted
Female,Other or Unknown,65 or older,9,0.0030594836195872986,reconvicted
Female,White,24 or younger,9,0.015646808685089244,reconvicted
Female,White,25-39,9,0.013536630785674091,reconvicted
Female,White,40-54,9,0.010805226155577831,reconvicted
Female,White,55-64,9,0.007034012891201007,reconvicted
Female,White,65 or older,9,0.0028897223599716297,reconvicted
Male,Black,24 or younger,9,0.0214748476872247,reconvicted
Male,Black,25-39,9,0.01854236856320672,reconvicted
Male,Black,40-54,9,0.014789482900013301,reconvicted
Male,Black,55-64,9,0.00962649260974452,reconvicted
Male,Black,65 or older,9,0.0039438762570137365,reconvicted
Male,Hispanic,24 or younger,9,0.02043628973385458,reconvicted
Male,Hispanic,25-39,9,0.017622228540919695,reconvicted
Male,Hispanic,40-54,9,0.014047308653986663,reconvicted
Male,Hispanic,55-64,9,0.009141611249463222,reconvicted
Male,Hispanic,65 or older,9,0.003739349430392907,reconvicted
Male,Other or Unknown,24 or younger,9,0.02108720042823459,reconvicted
Male,Other or Unknown,25-39,9,0.018209680431728412,reconvicted
Male,Other or Unknown,40-54,9,0.014524931243000715,reconvicted
Male,Other or Unknown,55-64,9,0.009454496091239667,reconvicted
Male,Other or Unknown,65 or older,9,0.0038737499820478234,reconvicted
Male,White,24 or younger,9,0.019902403223301376,reconvicted
Male,White,25-39,9,0.017188618991369184,reconvicted
Male,White,40-54,9,0.013710403866707965,reconvicted
Male,White,55-64,9,0.008923410689407402,reconvicted
Male,White,65 or older,9,0.003658006033573708,reconvicted
Female,Black,24 or younger,10,0.016291822556117972,reconvicted
Female,Black,25-39,10,0.014091351407315798,reconvicted
Female,Black,40-54,10,0.011247460146703303,reconvicted
Female,Black,55-64,10,0.007322482829763325,reconvicted
Female,Black,65 or older,10,0.0030064294424242536,reconvicted
Female,Hispanic,24 or younger,10,0.015459536539367179,reconvicted
Female,Hispanic,25-39,10,0.013354623165647082,reconvicted
Female,Hispanic,40-54,10,0.010653579658109914,reconvicted
Female,Hispanic,55-64,10,0.006934706133725761,reconvicted
Female,Hispanic,65 or older,10,0.0028428053258340497,reconvicted
Female,Other or Unknown,24 or younger,10,0.016001359284620566,reconvicted
Female,Other or Unknown,25-39,10,0.013841549992568465,reconvicted
Female,Other or Unknown,40-54,10,0.011048636319824572,reconvicted
Female,Other or Unknown,55-64,10,0.007193172970300348,reconvicted
Female,Other or Unknown,65 or older,10,0.0029535817694814276,reconvicted
Female,White,24 or younger,10,0.015105205527812957,reconvicted
Female,White,25-39,10,0.013068069935985228,reconvicted
Female,White,40-54,10,0.010431210935047775,reconvicted
Female,White,55-64,10,0.00679053553636973,reconvicted
Female,White,65 or older,10,0.0027896966751619233,reconvicted
Male,Black,24 or younger,10,0.020731511103802933,reconvicted
Male,Black,25-39,10,0.017900537659580763,reconvicted
Male,Black,40-54,10,0.014277555465202645,reconvicted
Male,Black,55-64,10,0.009293278412787988,reconvicted
Male,Black,65 or older,10,0.003807361784593481,reconvicted
Male,Hispanic,24 or younger,10,0.019728902095542348,reconvicted
Male,Hispanic,25-39,10,0.017012247629917585,reconvicted
Male,Hispanic,40-54,10,0.013561071052993699,reconvicted
Male,Hispanic,55-64,10,0.008825180876027397,reconvicted
Male,Hispanic,65 or older,10,0.0036099145086513217,reconvicted
Male,Other or Unknown,24 or younger,10,0.020357281979053746,reconvicted
Male,Other or Unknown,25-39,10,0.017579365291222167,reconvicted
Male,Other or Unknown,40-54,10,0.014022161075693252,reconvicted
Male,Other or Unknown,55-64,10,0.009127235431476411,reconvicted
Male,Other or Unknown,65 or older,10,0.0037396628807735933,reconvicted
Male,White,24 or younger,10,0.019213495686942354,reconvicted
Male,White,25-39,10,0.01659364716661516,reconvicted
Male,White,40-54,10,0.013235827985377075,reconvicted
Male,White,55-64,10,0.008614533173210658,reconvicted
Male,White,65 or older,10,0.0035313867556753835,reconvicted
Female,Black,24 or younger,11,0.015727892702320556,reconvicted
Female,Black,25-39,11,0.013603589297732087,reconvicted
Female,Black,40-54,11,0.010858137311012291,reconvicted
Female,Black,55-64,11,0.007069020293119636,reconvicted
Female,Black,65 or older,11,0.0029023640249377434,reconvicted
Female,Hispanic,24 or younger,11,0.014924415674258854,reconvicted
Female,Hispanic,25-39,11,0.012892362380312487,reconvicted
Female,Hispanic,40-54,11,0.010284813573264424,reconvicted
Female,Hispanic,55-64,11,0.0066946662116943575,reconvicted
Female,Hispanic,65 or older,11,0.0027444036408015736,reconvicted
Female,Other or Unknown,24 or younger,11,0.015447483610437789,reconvicted
Female,Other or Unknown,25-39,11,0.013362434581339809,reconvicted
Female,Other or Unknown,40-54,11,0.010666195629531163,reconvicted
Female,Other or Unknown,55-64,11,0.006944186402498717,reconvicted
Female,Other or Unknown,65 or older,11,0.0028513456366175264,reconvicted
Female,White,24 or younger,11,0.014582349578729427,reconvicted
Female,White,25-39,11,0.012615727986947297,reconvicted
Female,White,40-54,11,0.010070141985440137,reconvicted
Female,White,55-64,11,0.0065554859770561155,reconvicted
Female,White,65 or older,11,0.0026931333083105922,reconvicted
Male,Black,24 or younger,11,0.02001390458768133,reconvicted
Male,Black,25-39,11,0.017280923276322472,reconvicted
Male,Black,40-54,11,0.01378334803455194,reconvicted
Male,Black,55-64,11,0.008971598188333655,reconvicted
Male,Black,65 or older,11,0.0036755726635701,reconvicted
Male,Hispanic,24 or younger,11,0.01904600017735611,reconvicted
Male,Hispanic,25-39,11,0.016423380774434792,reconvicted
Male,Hispanic,40-54,11,0.013091664220829344,reconvicted
Male,Hispanic,55-64,11,0.008519703514976407,reconvicted
Male,Hispanic,65 or older,11,0.0034849598846936453,reconvicted
Male,Other or Unknown,24 or younger,11,0.01965262913799702,reconvicted
Male,Other or Unknown,25-39,11,0.016970868061131267,reconvicted
Male,Other or Unknown,40-54,11,0.013536793940242218,reconvicted
Male,Other or Unknown,55-64,11,0.008811302666758555,reconvicted
Male,Other or Unknown,65 or older,11,0.0036102171091699532,reconvicted
Male,White,24 or younger,11,0.018548434195120134,reconvicted
Male,White,25-39,11,0.01601926986853188,reconvicted
Male,White,40-54,11,0.012777679210740531,reconvicted
Male,White,55-64,11,0.00831634723261573,reconvicted
Male,White,65 or older,11,0.0034091503140513428,reconvicted
Female,Black,24 or younger,12,0.015183482879441015,reconvicted
Female,Black,25-39,12,0.013132710726757878,reconvicted
Female,Black,40-54,12,0.010482290608458313,reconvicted
Female,Black,55-64,12,0.006824331181962275,reconvicted
Female,Black,65 or older,12,0.0028019007578838438,reconvicted
Female,Hispanic,24 or younger,12,0.014407817637409002,reconvicted
Female,Hispanic,25-39,12,0.012446102423380736,reconvicted
Female,Hispanic,40-54,12,0.00992881206424193,reconvicted
Female,Hispanic,55-64,12,0.0064629351008883675,reconvicted
Female,Hispanic,65 or older,12,0.0026494080601298974,reconvicted
Female,Other or Unknown,24 or younger,12,0.014912779948894355,reconvicted
Female,Other or Unknown,25-39,12,0.012899903409405162,reconvicted
Female,Other or Unknown,40-54,12,0.010296992851805267,reconvicted
Female,Other or Unknown,55-64,12,0.0067038183277044975,reconvicted
Female,Other or Unknown,65 or older,12,0.002752648334799701,reconvicted
Female,White,24 or younger,12,0.014077591916556902,reconvicted
Female,White,25-39,12,0.012179043532846393,reconvicted
Female,White,40-54,12,0.009721571180792137,reconvicted
Female,White,55-64,12,0.0063285724911107365,reconvicted
Female,White,65 or older,12,0.002599912413743322,reconvicted
Male,Black,24 or younger,12,0.019321137510875167,reconvicted
Male,Black,25-39,12,0.016682756404375946,reconvicted
Male,Black,40-54,12,0.013306247242716658,reconvicted
Male,Black,55-64,12,0.008661052696124357,reconvicted
Male,Black,65 or older,12,0.0035483453292648602,reconvicted
Male,Hispanic,24 or younger,12,0.018386736423503802,reconvicted
Male,Hispanic,25-39,12,0.01585489712645224,reconvicted
Male,Hispanic,40-54,12,0.012638505572397787,reconvicted
Male,Hispanic,55-64,12,0.00822480003557448,reconvicted
Male,Hispanic,65 or older,12,0.0033643304761977154,reconvicted
Male,Other or Unknown,24 or younger,12,0.018972367354003813,reconvicted
Male,Other or Unknown,25-39,12,0.01638343352999987,reconvicted
Male,Other or Unknown,40-54,12,0.013068227443073985,reconvicted
Male,Other or Unknown,55-64,12,0.008506305690053576,reconvicted
Male,Other or Unknown,65 or older,12,0.0034852520109104825,reconvicted
Male,White,24 or younger,12,0.01790639333395834,reconvicted
Male,White,25-39,12,0.015464774232221985,reconvicted
Male,White,40-54,12,0.012335388930180283,reconvicted
Male,White,55-64,12,0.0080284827863352,reconvicted
Male,White,65 or older,12,0.0032911449999402805,reconvicted
Female,Black,24 or younger,13,0.014657917415488466,reconvicted
Female,Black,25-39,13,0.012678131282708924,reconvicted
Female,Black,40-54,13,0.010119453572274777,reconvicted
Female,Black,55-64,13,0.00658811181040621,reconvicted
Female,Black,65 or older,13,0.0027049149553865694,reconvicted
Female,Hispanic,24 or younger,13,0.013909101274287752,reconvicted
Female,Hispanic,25-39,13,0.01201528943755374,reconvicted
Female,Hispanic,40-54,13,0.009585133294326323,reconvicted
Female,Hispanic,55-64,13,0.006239225197715041,reconvicted
Female,Hispanic,65 or older,13,0.0025577006839384176,reconvicted
Female,Other or Unknown,24 or younger,13,0.01439658467440464,reconvicted
Female,Other or Unknown,25-39,13,0.01245338242511327,reconvicted
Female,Other or Unknown,40-54,13,0.00994056976571592,reconvicted
Female,Other or Unknown,55-64,13,0.00647177042291025,reconvicted
Female,Other or Unknown,65 or older,13,0.0026573673699075095,reconvicted
Female,White,24 or younger,13,0.013590306081962392,reconvicted
Female,White,25-39,13,0.011757474600628228,reconvicted
Female,White,40-54,13,0.009385065906702557,reconvicted
Female,White,55-64,13,0.006109513454138951,reconvicted
Female,White,65 or older,13,0.0025099182941586,reconvicted
Male,Black,24 or younger,13,0.018652350073854133,reconvicted
Male,Black,25-39,13,0.016105294653386965,reconvicted
Male,Black,40-54,13,0.012845660955557545,reconvicted
Male,Black,55-64,13,0.008361256515320574,reconvicted
Male,Black,65 or older,13,0.0034255218786740822,reconvicted
Male,Hispanic,24 or younger,13,0.017750292615734464,reconvicted
Male,Hispanic,25-39,13,0.0153060911357354,reconvicted
Male,Hispanic,40-54,13,0.012201032688372072,reconvicted
