state,sex_gender_standardized,los_cutoff,p,se,p.m,p.lwr,p.upr,nStrata,p.raw
NV,Trans,7,-1.658489219585305,0.2585534510955019,0.190426455450112,0.1147218619573975,0.3160882705055784,NA,NA
NV,Trans,14,-2.005907714431302,0.3098449224931462,0.1345381180613695,0.07330015149506153,0.2469368049357236,NA,NA
NV,Trans,30,-2.7239251840110286,0.4209791319625499,0.06561669069874057,0.02875254134891306,0.14974502761360087,NA,NA
NV,Trans,60,-3.3659824900757607,0.5548241337143435,0.034528075955836304,0.01163871998198023,0.10243291625349,NA,NA
NV,Trans,90,-3.374457317728518,0.5798157115914757,0.03423669291743601,0.01098883820354057,0.1066674310979617,NA,NA
NY,Male,3,-0.27718570974665385,0.047985769727960384,0.7579137320730244,0.6898810481872548,0.832655465422992,26214,0.8192568856336309
NY,Male,7,-0.49918237810619326,0.06338635595705948,0.6070267752491038,0.53610922917785,0.6873254288765194,26214,0.7233539330128939
NY,Male,14,-0.7189157414251598,0.08198813545522649,0.4872803074877854,0.41494490189780925,0.572225606289933,26214,0.6248950942244602
NY,Male,30,-1.093461875511959,0.1068318685199889,0.3350545664446551,0.2717565934873447,0.413096002767799,26214,0.5053788052185855
NY,Male,60,-1.540095956002201,0.119410702262398,0.21436053126046883,0.16962983930438116,0.27088652297676047,26214,0.248378728923476
NY,Male,90,-1.7809789965715148,0.13820283875066855,0.1684731318885183,0.12849676075665337,0.22088647216623666,26214,0.1729228656443122
NY,Female,3,-0.3725844151201147,0.04805870998191498,0.6889514911802266,0.6270194263416621,0.7570007200077074,3619,0.7419176568112739
NY,Female,7,-0.6407617249978548,0.06347351790269372,0.5268909251577576,0.46525597822202996,0.5966909830465724,3619,0.6537717601547389
NY,Female,14,-0.9110215378369408,0.08210107174958328,0.40211324026197676,0.3423448620007322,0.4723162983928188,3619,0.5537441282122133
NY,Female,30,-1.3778882419589127,0.10699761484260302,0.2521103874472738,0.20441567954700623,0.31093332761784903,3619,0.4280187897209174
NY,Female,60,-1.960683900049824,0.11973646388483637,0.14076212077355027,0.11131813934896786,0.17799412351434765,3619,0.20806852721746338
NY,Female,90,-2.32885647098544,0.13860854958233051,0.09740707123838889,0.07423465152643814,0.1278127846247306,3619,0.14175186515612048
NY,Unknown Gender,3,-0.4458156347856379,0.048952541613031024,0.6403018105607766,0.5817230210972231,0.7047794117449718,9678,0.6608803471791692
NY,Unknown Gender,7,-0.6946773717410697,0.06472803996774391,0.49923548948223806,0.4397530327449046,0.5667637410090327,9678,0.4861541640834883
NY,Unknown Gender,14,-0.9704625770985797,0.08379764077962862,0.37890772352289326,0.3215176187754688,0.4465418209182618,9678,0.3715643728042984
NY,Unknown Gender,30,-1.4210349921224168,0.10966330913957963,0.24146397421209553,0.19476313940189438,0.29936286209675067,9678,0.24715850382310395
NY,Unknown Gender,60,-1.84961305992252,0.12509258122856418,0.15729801944744265,0.12309608941246193,0.20100286727372804,9678,0.1415581731762761
NY,Unknown Gender,90,-2.099715434022628,0.14519530699868452,0.12249128014476936,0.09215410891285028,0.16281546084606702,9678,0.09330440173589584
NY,Trans,3,-0.6954791914994708,0.1965543076369827,0.49883535304276555,0.33935159507030616,0.7332710765474583,NA,NA
NY,Trans,7,-1.0361086914074802,0.24644704240406862,0.35483276272958475,0.21890093160480015,0.5751747540920419,NA,NA
NY,Trans,14,-1.2417709445526512,0.292804701827907,0.2888721880567546,0.1627308590002812,0.5127923587778319,NA,NA
NY,Trans,30,-1.709568500018837,0.3992821385886665,0.18094385304355448,0.08273214062154534,0.39574315022281703,NA,NA
NY,Trans,60,-2.076555378010617,0.5321843514221812,0.1253612915811754,0.044174060003217656,0.3557620337762878,NA,NA
NY,Trans,90,-1.9241681638482087,0.5436525863364773,0.14599715206791322,0.05030214024547839,0.4237427733277686,NA,NA
OH,Male,3,-0.3831513822137239,0.030936417386207216,0.681709692751965,0.6416029361790478,0.7243235324943869,50541,0.6483646940108031
OH,Male,7,-0.7704554633915326,0.040987467793741336,0.4628022308268338,0.42707765345265963,0.5015151299224694,50541,0.4446686848301379
OH,Male,14,-1.170613648839888,0.05304598044120241,0.3101765433767344,0.27954783390968807,0.34416109298926295,50541,0.295482875289369
OH,Male,30,-1.8423834996650295,0.06933155043874217,0.15843933559329684,0.13830818743557008,0.18150062934589042,50541,0.15670445776696149
OH,Male,60,-2.717589554765058,0.0809190501220878,0.06603373344244329,0.05634915812764233,0.07738277016438003,50541,0.06889456085158584
OH,Male,90,-3.3267521700210363,0.095661753573416,0.035909543971862475,0.029770248349269866,0.04331490060608615,50541,0.038641894699353
OH,Female,3,-0.47855008758718476,0.031008123472216712,0.6196812242586845,0.58314180273216365,0.6585101906596037,17170,0.5891089108910891
OH,Female,7,-0.9120348102831941,0.04107372836557247,0.40170599635470455,0.3706348849376384,0.4353818651864813,17170,0.3918462434478742
OH,Female,14,-1.3627194452516689,0.05314437657802472,0.25596375021497203,0.23064385548578226,0.2840632423791205,17170,0.25270821199767035
OH,Female,30,-2.126809866111983,0.0694738940536155,0.11921700607507693,0.1040403789225752,0.13660748533107267,17170,0.12283051834595224
OH,Female,60,-3.138177498812681,0.08124550217324525,0.04336175277835658,0.036978605734030626,0.05084674142489283,17170,0.04793244030285382
OH,Female,90,-3.8746296444349615,0.09625593123119507,0.020762025781771852,0.017192400865301747,0.025072805010784814,17170,0.022888759464181712
OH,Unknown Gender,3,-0.5517813072527079,0.03321713395842713,0.5759230003024375,0.5396223729098744,0.6146655863965792,10794,0.7178061886233092
OH,Unknown Gender,7,-0.965950457026409,0.04400726348803201,0.3806212636098167,0.3491676468950917,0.41490827572424227,10794,0.5279785065777284
OH,Unknown Gender,14,-1.422160484513308,0.05696621979346995,0.24119236122429275,0.2157117563895021,0.2696828215885818,10794,0.3790994997220678
OH,Unknown Gender,30,-2.169956616275487,0.0749864303931292,0.1141825704685652,0.09857601336046776,0.13225995812118518,10794,0.22892347600518806
OH,Unknown Gender,60,-3.027106658685377,0.0905430419989086,0.048455634188532146,0.04057643660471194,0.05786482700504534,10794,0.11348897535667964
OH,Unknown Gender,90,-3.6454886074721493,0.10683714773474635,0.02610864985544969,0.02117602636019978,0.03219025069574206,10794,0.0643876227533815
OH,Trans,3,-0.8014448639665408,0.19309549046324814,0.4486802136787741,0.3073079096946783,0.6550886840070052,1,1
OH,Trans,7,-1.3073817766928195,0.24164778493643393,0.2705274311735442,0.16846913313511358,0.4344124627189819,1,0
OH,Trans,14,-1.6934688519673795,0.28603437789577274,0.18388056195224786,0.10496944921871323,0.32211335122302115,1,0
OH,Trans,30,-2.4584901241719077,0.3908914535488487,0.08556404456778967,0.03977076059939095,0.18408513220415537,1,0
OH,Trans,60,-3.254048976773474,0.5248365076786206,0.038617529372574115,0.013805204370797212,0.1080254616147711,1,0
OH,Trans,90,-3.46994133729773,0.5343419753374219,0.03111885612370882,0.010919202260659231,0.08868625961230484,1,0
OK,Male,3,-0.4321339456450526,0.06254267837720509,0.6491224237400273,0.5742356982819391,0.7337752115774028,14672,0.6305888767720829
OK,Male,7,-0.8000609656852709,0.08298310891446838,0.4493015713040314,0.3818586097319985,0.5286561487194235,14672,0.4404307524536532
OK,Male,14,-1.1236332349558367,0.1074617338591474,0.325096494373416,0.2633544690918299,0.40131360222723966,14672,0.3325381679389313
OK,Male,30,-1.6077794965979513,0.13963087992642073,0.20033195835364184,0.15236885922798404,0.2633930170583996,14672,0.2167393675027263
OK,Male,60,-2.211607469275695,0.14834976554170493,0.10952444974849193,0.08189087859004655,0.14648279880792417,14672,0.12213740458015267
OK,Male,90,-2.666426433194225,0.16818083372862264,0.06950014547874528,0.049983875768554814,0.09663656823918229,14672,0.07844874591057797
OK,Female,3,-0.5275326510185134,0.06257000124036713,0.5900590566831503,0.5219582892401906,0.6670450446924338,5444,0.5977222630418809
OK,Female,7,-0.9416403125769324,0.08301396709321435,0.3899876088366414,0.33142799642822907,0.4588940484364195,5444,0.39933872152828803
OK,Female,14,-1.3157390313676176,0.10749959017386104,0.2682759855908618,0.21730913445366656,0.3311964065647399,5444,0.2804922850844967
OK,Female,30,-1.892205863044905,0.1396942098904704,0.15073893239103311,0.11463507198260686,0.1982135601732427,5444,0.1632990448199853
OK,Female,60,-2.632195413323318,0.14847507045239094,0.07192039379871118,0.05376131061785465,0.09621311282623089,5444,0.08027185892725937
OK,Female,90,-3.21430390760815,0.16840149428500575,0.040183295376773995,0.028886966511504943,0.055897085167941514,5444,0.04537105069801616
OK,Unknown Gender,3,-0.6007638706840366,0.0635679177141764,0.5483925750487565,0.4841528095057014,0.6211559872504769,3877,0.549393861232912
OK,Unknown Gender,7,-0.9955559593201473,0.08440464612482947,0.3695179504776515,0.31317722774672424,0.43599439431666126,3877,0.35671911271601753
OK,Unknown Gender,14,-1.3751800706292567,0.10938881372737376,0.25279407091859935,0.2040116445077829,0.31324115074794134,3877,0.25303069383543975
OK,Unknown Gender,30,-1.9353526132084091,0.14257652754855815,0.14437335189625808,0.1091756231034772,0.1909186698023701,3877,0.16636574671137477
OK,Unknown Gender,60,-2.521124573196014,0.15414008207002114,0.0803691748905729,0.05941351325405389,0.10871608021178196,3877,0.10729945834408047
OK,Unknown Gender,90,-2.985162870645338,0.17532769334669154,0.05053127281786703,0.03583612432065601,0.07125239073696141,3877,0.06860974980655146
OK,Trans,3,-0.8504274273978696,0.200603641895337,0.42723228213410147,0.2883433444514349,0.6330211062952251,NA,NA
OK,Trans,7,-1.3369872789865578,0.25219701359389446,0.26263572604211644,0.1602076740375367,0.4305506899595096,NA,NA
OK,Trans,14,-1.646488438083328,0.30092725817114163,0.19272548924334101,0.10685366193532188,0.34760731201301975,NA,NA
OK,Trans,30,-2.2238861211048295,0.4092722791126147,0.10818785971763942,0.04850710252063127,0.24129689018851136,NA,NA
OK,Trans,60,-2.748066891284111,0.5394334022574185,0.06405156023570895,0.02225169859875758,0.18437254802910732,NA,NA
OK,Trans,90,-2.8096156004709187,0.5520402430357821,0.06022813961170259,0.02041276997440279,0.17770389837515746,NA,NA
OR,Male,3,-0.44146961908839694,0.041893390004109785,0.6430906280130949,0.5923964704331119,0.6981229235479937,66494,0.5893764850963997
OR,Male,7,-0.7820442186670085,0.05536169469936771,0.4574698863279134,0.4104294836716414,0.5099017132606989,66494,0.41157096880921584
OR,Male,14,-1.1666614477724107,0.07151690848263093,0.3114048490993351,0.27067619830825923,0.3582619404612079,66494,0.2828826661052125
OR,Male,30,-1.8828763098708674,0.09245612050586015,0.15215183992582013,0.12693413155869773,0.18237949169807907,66494,0.15153246909495593
OR,Male,60,-2.7403189763174503,0.09799812889184159,0.06454975376623452,0.053269476814218335,0.07821872788075455,66494,0.06946491412759045
OR,Male,90,-3.3020647253335627,0.11264525820106668,0.03680709235518828,0.02951533339897297,0.04590027933380894,66494,0.03895088278641682
OR,Female,3,-0.5368683244618578,0.0419453194685194,0.5845760914264075,0.5384397680756685,0.6346656152250467,17843,0.5171215602757384
OR,Female,7,-0.92362356555867,0.055427446114792354,0.3970775943782957,0.3562012625274477,0.44264474201605264,17843,0.34271142745054084
OR,Female,14,-1.3587672441841916,0.07160412819899745,0.2569773721212086,0.22332911207543887,0.2956953044259415,17843,0.22053466345345513
OR,Female,30,-2.167302676317821,0.09261058390051767,0.1144860066273722,0.0954821380275124,0.13727222687143872,17843,0.10603598049655327
OR,Female,60,-3.1609069203650733,0.09837559399758426,0.0423872817543313,0.034954098782936226,0.051401172311104325,17843,0.04337835565768088
OR,Female,90,-3.849942199747488,0.11323626757244447,0.021280966448063793,0.017045292621851296,0.026569184994984806,17843,0.020624334472902538
OR,Unknown Gender,3,-0.610099544127381,0.043795762370661594,0.5432967843783276,0.4986067046411611,0.5919924324488597,2200,0.6404545454545455
OR,Unknown Gender,7,-0.9775392123018849,0.05794219627056986,0.3762357970627867,0.3358455725495016,0.4214835226705462,2200,0.46090909090909093
OR,Unknown Gender,14,-1.4182082834458307,0.07499534691864454,0.24214748811530187,0.20904693927225107,0.2804891868050112,2200,0.29409090909090907
OR,Unknown Gender,30,-2.210449426481325,0.09765779324131658,0.10965135721628726,0.09054981080581999,0.1327823883051232,2200,0.1368181818181818
OR,Unknown Gender,60,-3.0498360802377693,0.10772238044734353,0.047366688091061156,0.03835125348737358,0.0585014292024259,2200,0.05454545454545454
OR,Unknown Gender,90,-3.6208011627846757,0.12450705745066197,0.026761227802051864,0.02096647571854289,0.03415754383746688,2200,0.029545454545454545
OR,Trans,3,-0.8597631008412139,0.1950118066394027,0.4232623409342021,0.2888120297954722,0.6203031410428783,13,0.5384615384615384
OR,Trans,7,-1.3189705319682954,0.2442742097794064,0.2674104508235401,0.1656730211100833,0.4316233791749016,13,0.38461538461538464
OR,Trans,14,-1.6895166508999022,0.28971129645970967,0.18460873289664662,0.10462838909898026,0.32572788853190493,13,0.15384615384615385
OR,Trans,30,-2.4989829343777457,0.39522734698357226,0.0821685269237828,0.03786930838262659,0.17828862224275271,13,0.07692307692307693
OR,Trans,60,-3.2767783983258663,0.5270404745005783,0.03774967553868108,0.013436790872821545,0.10605493653682632,13,0
OR,Trans,90,-3.4452538926102565,0.5367537719225367,0.03189666268752007,0.011139343765700846,0.09133366489093393,13,0
PA,Male,3,-0.32108982971000466,0.08781470067073488,0.7253580893566433,0.6106669976959421,0.8615896385104688,7485,0.7104876419505678
PA,Male,7,-0.6305842953243035,0.11600505793737138,0.5322807010037959,0.4240304412586369,0.6681660491640975,7485,0.5464261857047428
PA,Male,14,-0.8540073847913598,0.14966374650452147,0.4257055432276247,0.3174792117069989,0.5708254362870838,7485,0.44074816299265196
PA,Male,30,-1.272024672693128,0.19295842479164443,0.2802636048805886,0.19200838504504755,0.40908467722508285,7485,0.30888443553774214
PA,Male,60,-1.6771824919438156,0.21075189722639814,0.1868998266646851,0.1236563885217127,0.28248880324655234,7485,0.18383433533734134
PA,Male,90,-2.0039172842475,0.2399415212655935,0.13480617347672677,0.08423085092364249,0.2157487928492067,7485,0.13052772211088845
PA,Female,3,-0.4164885350834655,0.08784968183811864,0.6593580722373693,0.5550646155825288,0.783247671027121,1746,0.6626575028636884
PA,Female,7,-0.772163642215965,0.1160497612781218,0.46201235667145124,0.3680203679202128,0.5800097938149598,1746,0.5154639175257731
PA,Female,14,-1.0461131812031408,0.14971508567552627,0.35130054047800036,0.2619636940714328,0.47110371602288875,1746,0.4175257731958763
PA,Female,30,-1.5564510391400816,0.19303995387643358,0.21088316080445413,0.14445281041110974,0.3078632211052986,1746,0.286368843069874
PA,Female,60,-2.0977704359914386,0.2110057260230235,0.12272975728709468,0.08115989485698234,0.18559158252104743,1746,0.15406643757159222
PA,Female,90,-2.5517947586614254,0.2403020181454722,0.07794165393631551,0.04866583380720937,0.1248288777378028,1746,0.09163802978235967
PA,Unknown Gender,3,-0.48971975474898866,0.08812793422665216,0.6127981038813202,0.515587974312636,0.7283364524185685,10297,0.7364280858502477
PA,Unknown Gender,7,-0.8260792889591799,0.11644016132861616,0.4377622654264808,0.3484370098798984,0.5499869290503294,10297,0.512188015926969
PA,Unknown Gender,14,-1.10555422046478,0.15022458673803427,0.3310273692509096,0.24659967650741063,0.44436035255660633,10297,0.4098281052733806
PA,Unknown Gender,30,-1.5995977893035858,0.1937387889152939,0.2019777392666989,0.13816331686872807,0.2952665590537813,10297,0.28532582305525883
PA,Unknown Gender,60,-1.9866995958641347,0.211745844352633,0.1371473209016388,0.0905626117750158,0.20769484516662515,10297,0.1872390016509663
PA,Unknown Gender,90,-2.322653721698613,0.2412495934687864,0.09801314058498531,0.06108467661342997,0.15726653982514507,10297,0.13615616198892883
PA,Trans,3,-0.7393833114628217,0.20985963205286853,0.47740823694666157,0.31641500119390925,0.720315483919942,NA,NA
PA,Trans,7,-1.1675106086255904,0.2649034904428031,0.3111405285332112,0.1851272394932077,0.5229291419293157,NA,NA
PA,Trans,14,-1.3768625879188514,0.3184426904047501,0.25236909813585245,0.13520017888608749,0.4710804543207409,NA,NA
PA,Trans,30,-1.888131297200006,0.4303935262228229,0.15135438108809282,0.06510935046310834,0.3518411489535538,NA,NA
PA,Trans,60,-2.2136419139522316,0.5598069704008976,0.10930185482006015,0.036485388477276205,0.32744328526325717,NA,NA
PA,Trans,90,-2.147106451524194,0.5779180137467543,0.11682169844031064,0.03763559712205664,0.36261705061352045,NA,NA
SC,Male,3,-0.9067877587291722,0.045258439160626635,0.4038193079059072,0.36954133794957184,0.4412768388576292,43284,0.4341789113760281
SC,Male,7,-1.2099093754978725,0.05972092684413929,0.29822430463442584,0.26528243151442676,0.3352567878956966,43284,0.3283199334627114
SC,Male,14,-1.4785230221660202,0.07695376781926423,0.22797415261767634,0.19605704119893705,0.2650872110683947,43284,0.25773958044543016
SC,Male,30,-2.004848230453984,0.09981859436857086,0.1346807345784107,0.11074897995877793,0.16378390368319262,43284,0.16796044727844006
SC,Male,60,-2.688378102684876,0.10868161105743421,0.0679911246154981,0.05494678288120904,0.08413218725606438,43284,0.09555493946954995
SC,Male,90,-3.1022446453081214,0.12587167478442773,0.04494819631658823,0.03512126138048612,0.05752470932712815,43284,0.062309398392015526
SC,Female,3,-1.002186464102633,0.04531394971660578,0.3670759646855644,0.33588038697507294,0.4011688954611027,14768,0.37791170097508126
SC,Female,7,-1.351488722389534,0.0597885435230039,0.258854610999457,0.2302310027328327,0.2910368666266712,14768,0.2822318526543879
SC,Female,14,-1.670628818577801,0.07704461971118894,0.18812872959650678,0.16176129817703502,0.21879410772817454,14768,0.20916847237269773
SC,Female,30,-2.289274596900938,0.0999744604334263,0.10133994750928195,0.08330714670394304,0.12327615777888523,14768,0.12093716143011918
SC,Female,60,-3.108966046732499,0.10913725431692803,0.04464709449253544,0.036049180978031004,0.05529565422970854,14768,0.0593851570964247
SC,Female,90,-3.6501221197220466,0.12656882092592295,0.025987954943131112,0.02027853279419668,0.033304865247425174,14768,0.03277356446370531
SC,Unknown Gender,3,-1.0754176837681562,0.04720864149487873,0.3411552305357089,0.3110054257364478,0.3742278484250666,10203,0.3448985592472802
SC,Unknown Gender,7,-1.405404369132749,0.062378537056954765,0.2452678576469226,0.21704207392668298,0.27716433457520295,10203,0.2515926688228952
SC,Unknown Gender,14,-1.7300698578394402,0.08053818876500708,0.1772720256966052,0.1513860916389536,0.20758426850417278,10203,0.2000392041556405
SC,Unknown Gender,30,-2.3324213470644417,0.10503835161145304,0.09706044530653861,0.07900116077897273,0.11924799522200225,10203,0.11967068509261981
SC,Unknown Gender,60,-2.997895206605195,0.11776769969420059,0.0498919702201466,0.03960833684271963,0.06284557471656461,10203,0.07321376065862982
SC,Unknown Gender,90,-3.4209810827592344,0.1366750549880816,0.03268035707118308,0.025000504654919226,0.04271936719044909,10203,0.050573360776242283
SC,Trans,3,-1.3250812404819892,0.1959087309289157,0.2657813660055442,0.18103673774240542,0.39019557796211124,NA,NA
SC,Trans,7,-1.7468356887991594,0.24553414323969616,0.1743246891920339,0.10773575461112715,0.28207067720079426,NA,NA
SC,Trans,14,-2.0013782252935117,0.2914403164808253,0.13514888920214255,0.07633751764877399,0.2392692717178805,NA,NA
SC,Trans,30,-2.620954854960862,0.3974712505736412,0.072733379831071,0.033373797563345846,0.15851191437263845,NA,NA
SC,Trans,60,-3.224837524693292,0.5299469621993004,0.03976224143379578,0.014072756914207982,0.11234727164534743,NA,NA
SC,Trans,90,-3.2454338125848152,0.5407322377594354,0.038951662969937226,0.013497517168814376,0.11240823250287094,NA,NA
SD,Male,3,-0.6904044310234339,0.11367615290678787,0.5013732571575915,0.40123595967198883,0.6265020293752136,7996,0.5846673336668334
SD,Male,7,-1.0527940001751979,0.1500461994339924,0.3489613875911181,0.26005057514805086,0.4682706429708556,7996,0.4069534767383692
SD,Male,14,-1.4518066883220166,0.19382918729923365,0.23414687529625747,0.1601403093517793,0.34235452293630775,7996,0.30077538769384693
SD,Male,30,-2.0894198231396826,0.2503873925773743,0.12375891705246733,0.07576111635683226,0.20216530968023727,7996,0.18396698349174587
SD,Male,60,-2.8280034931620155,0.26967263023210625,0.05913079092742367,0.03485522809223731,0.10031351470287442,7996,0.09942471235617809
SD,Male,90,-3.548428490370171,0.3123757424528132,0.028769816190452793,0.015597046723859453,0.05306788767685542,7996,0.05952976488244122
SD,Female,3,-0.7858031363968947,0.11369192925674859,0.45575352251742646,0.3647163965856428,0.569514491894437,4216,0.5823055028462998
SD,Female,7,-1.1943733470668594,0.15006341862017458,0.3028937039503193,0.2257127190497492,0.40646622077386035,4216,0.4117647058823529
SD,Female,14,-1.6439124847337976,0.19384730900373162,0.19322258108071655,0.1321462217600647,0.2825276829123608,4216,0.29601518026565465
SD,Female,30,-2.3738461895866365,0.2504148182333193,0.09312187223482113,0.05700306649030722,0.15212660690794377,4216,0.15962998102466794
SD,Female,60,-3.2485914372096385,0.2697563252906505,0.03882886222113273,0.022884301686215414,0.06588274189270432,4216,0.0706831119544592
SD,Female,90,-4.096305964784096,0.31255363055058566,0.016634008662183456,0.00901468987514819,0.03069326266412973,4216,0.03415559772296015
SD,Unknown Gender,3,-0.8590343560624178,0.11418290564013482,0.4235709035732693,0.33863625601761915,0.5298083331766491,1400,0.4421428571428571
SD,Unknown Gender,7,-1.2482889938100743,0.15074797497694975,0.2869954279577885,0.21357876417234856,0.3856487136624135,1400,0.28285714285714286
SD,Unknown Gender,14,-1.7033535239954367,0.19476597789320324,0.18207191656463076,0.1242962032381216,0.26670310064105573,1400,0.1742857142857143
SD,Unknown Gender,30,-2.4169929397501404,0.25172788878626645,0.0891894125568052,0.05445554840702975,0.14607788453014847,1400,0.08142857142857143
SD,Unknown Gender,60,-3.1375205970823346,0.27204448345846177,0.04339024654656573,0.025458184741234128,0.07395317122993317,1400,0.03642857142857143
SD,Unknown Gender,90,-3.867164927821284,0.31561469702198,0.0209175883133116,0.011268338743618893,0.0388296368080846,1400,0.015714285714285715
SD,Trans,3,-1.1086979127762508,0.2219281572168185,0.32998835508143454,0.2135959552701496,0.5098051334896639,NA,NA
SD,Trans,7,-1.5897203134764848,0.28147944488270915,0.20398265495635348,0.11748907977113687,0.35415141223418345,NA,NA
SD,Trans,14,-1.9746618914495082,0.34143427160280365,0.1388082365614117,0.07108629148513537,0.2710470068806141,NA,NA
SD,Trans,30,-2.7055264476465606,0.4590216312227421,0.06683512938681313,0.027182216817571804,0.16433297365446747,NA,NA
SD,Trans,60,-3.3644629151704315,0.5845643544098972,0.034580583838314506,0.010996392698576546,0.1087462781093197,NA,NA
SD,Trans,90,-3.691617657646865,0.611570405991249,0.02493163854817437,0.007519364689261362,0.0826647763985329,NA,NA
TN,Male,3,-0.4912782292039523,0.042676646540266545,0.6118438174989967,0.5627482441053918,0.6652226123012773,40212,0.630508305978315
TN,Male,7,-0.7517053257439473,0.056464762813785964,0.47156170036083944,0.42215859109829945,0.5267462085011253,40212,0.4949020192977221
TN,Male,14,-1.110909415006773,0.07325213447289838,0.32925939144757443,0.28522385229551867,0.3800935510263788,40212,0.3639212175470009
TN,Male,30,-1.6181954261080411,0.09630304183311023,0.1982561443304124,0.1641547136894159,0.2394417917180747,40212,0.24174375808216453
TN,Male,60,-2.041281469236254,0.11339605888637994,0.12986218980421024,0.10398239628666336,0.16218310928566002,40212,0.14833880433701382
TN,Male,90,-2.340799748841351,0.13443710059232367,0.09625063111071,0.07395550693889504,0.12526699325939866,40212,0.10544116184223615
TN,Female,3,-0.5866769345774132,0.04271849099958823,0.5561724146129101,0.5115020742287508,0.6047438912985114,15240,0.5914041994750656
TN,Female,7,-0.8932846726356088,0.05651006468033694,0.4093090959128245,0.3663953401577529,0.4572490903537185,15240,0.45360892388451446
TN,Female,14,-1.303015211418554,0.07330397703879452,0.2717112896769168,0.2353483866334671,0.3136925049453262,15240,0.3190944881889764
TN,Female,30,-1.9026217925549949,0.09640146900111021,0.14917699493344794,0.12349369215902617,0.18020172065725557,15240,0.19501312335958004
TN,Female,60,-2.461869413283877,0.11353975577511252,0.08527538692711285,0.06826191745626958,0.10652926091956584,15240,0.10688976377952755
TN,Female,90,-2.888677223255276,0.13460376299105195,0.055649776176445453,0.04274531197990823,0.07244999381321922,15240,0.069750656167979
TN,Unknown Gender,3,-0.6599081542429364,0.04461419060407463,0.5168988072738584,0.4736198131796491,0.5641326007191163,29036,0.5421890067502411
TN,Unknown Gender,7,-0.9472003193788238,0.059091157427821735,0.3878252918977279,0.34541217678300623,0.4354463077601547,29036,0.381870781099325
TN,Unknown Gender,14,-1.3624562506801932,0.07679089250319311,0.25603112735078243,0.220256250748173,0.2976166985038735,29036,0.28385452541672407
TN,Unknown Gender,30,-1.945768542718499,0.10160227112896227,0.14287737376620926,0.11707911982861728,0.17436024428789182,29036,0.16958258713321395
TN,Unknown Gender,60,-2.350798573156573,0.12202023917372283,0.09529303336391383,0.07502350254097825,0.1210388998132423,29036,0.08730541396886624
TN,Unknown Gender,90,-2.659536186292464,0.1446007828641927,0.06998067221362274,0.052710083032675895,0.09291001269025875,29036,0.05231436837029894
TN,Trans,3,-0.9095717109567693,0.19532634346610825,0.40269665767150764,0.2746097419554534,0.5905274770845871,NA,NA
TN,Trans,7,-1.2886316390452341,0.24475875458971932,0.27564771070902505,0.170614273160676,0.44534175840945395,NA,NA
TN,Trans,14,-1.6337646181342644,0.2904777756511421,0.19519336074971697,0.11046123912395474,0.3449214256777846,NA,NA
TN,Trans,30,-2.234302050614919,0.39659185285504334,0.10706683101013481,0.04921249133562189,0.23293489094820907,NA,NA
TN,Trans,60,-2.57774089124467,0.5308473317928296,0.07594537924350514,0.026831397120000135,0.2149608759709562,NA,NA
TN,Trans,90,-2.4839889161180446,0.5427022967263093,0.08340984624302952,0.028791764948156915,0.2416386235026967,NA,NA
TX,Male,3,-0.6853521844346635,0.024232785209360848,0.5039127281007661,0.480538672139293,0.5284237300017988,137117,0.4987711224720494
TX,Male,7,-0.9659274498188067,0.03196407787639332,0.38063002074298463,0.3575157394957878,0.4052386977287523,137117,0.3798726634917625
TX,Male,14,-1.2429319404122554,0.04125840774699732,0.2885370032541998,0.26612293011778,0.31283889069637083,137117,0.2897306679696901
TX,Male,30,-1.6369834519079463,0.05415630370270728,0.19456607587221444,0.17497225566208582,0.2163540598883369,137117,0.19580358380069576
TX,Male,60,-2.0824708509006875,0.06181397343795807,0.12462190931333109,0.11040233305913671,0.14067293553100169,137117,0.1098040359692817
TX,Male,90,-2.4728899399051247,0.07196686872113285,0.08434076671806522,0.0732452111013108,0.09711713330653227,137117,0.0709029514939796
TX,Female,3,-0.7807508898081243,0.024332664103744524,0.45806192810380325,0.43672916528082517,0.4804367252259306,46634,0.45599776986747864
TX,Female,7,-1.1075067967104684,0.032080818376717786,0.3303816436923862,0.3102477691783583,0.35182212841676375,46634,0.3394090148818459
TX,Female,14,-1.4350377368240363,0.04139398065057764,0.23810637846663896,0.21955150038754115,0.25822937837556925,46634,0.2491529785135309
TX,Female,30,-1.9214098183549,0.05435866002981189,0.14640041857284217,0.13160492533135945,0.1628592737265602,46634,0.15778187588454776
TX,Female,60,-2.5030587949483105,0.062069583729770374,0.08183430105646758,0.07246055431540692,0.09242066794369877,46634,0.08405884118883218
TX,Female,90,-3.02076741431905,0.0723274452885629,0.04876378197470197,0.042318683413695365,0.056190463423224556,46634,0.05024231247587597
TX,Unknown Gender,3,-0.8539821094736475,0.02766063319715986,0.4257163032064621,0.4032510515350903,0.4494331016022301,55798,0.5584608767339331
TX,Unknown Gender,7,-1.161422443453683,0.0365938962734498,0.31304058151187614,0.2913747142843934,0.33631746637303295,55798,0.408025377253665
TX,Unknown Gender,14,-1.4944787760856755,0.04738583578920398,0.22436551893266696,0.20446605497697432,0.24620167925474912,55798,0.2960321158464461
TX,Unknown Gender,30,-1.964556568518404,0.06312490627839627,0.1402180499298384,0.12390017085766189,0.15868502351553324,55798,0.19364493351016165
